course1,course2,course3,count
47,73,182,1
47,74,77,1
47,74,87,1
47,74,97,1
47,74,104,1
47,74,113,1
47,74,114,1
47,74,131,1
47,74,178,1
47,74,182,1
47,75,80,1
47,75,85,1
47,75,90,1
47,75,103,1
47,75,113,1
47,75,126,1
47,75,135,1
47,75,168,1
47,75,170,1
47,75,174,1
47,75,177,1
47,75,191,1
47,76,89,2
47,76,102,1
47,76,128,1
47,76,134,1
47,76,135,1
47,76,165,1
47,76,187,1
47,76,197,1
47,77,82,2
47,77,92,1
47,77,102,1
47,77,108,1
47,77,128,1
47,77,174,1
47,77,182,1
47,77,190,1
47,78,83,1
47,78,86,1
47,78,91,1
47,78,99,1
47,78,108,1
47,78,123,1
47,78,176,1
47,78,177,1
47,78,182,1
47,78,184,1
47,79,83,1
47,79,85,1
47,79,138,1
47,79,174,1
47,79,183,1
47,79,198,1
47,80,111,1
47,80,115,2
47,80,134,1
47,80,145,1
47,80,148,1
47,80,157,1
47,80,174,1
47,80,196,1
47,81,100,1
47,81,116,1
47,81,117,1
47,81,118,1
47,81,120,1
47,81,122,1
47,81,123,1
47,81,127,1
47,81,149,1
47,81,173,1
47,81,178,1
47,82,96,1
47,82,109,1
47,82,113,1
47,82,125,1
47,82,135,1
47,82,139,1
47,82,142,1
47,82,160,1
47,82,164,1
47,82,184,1
47,83,88,1
47,83,93,1
47,83,117,1
47,83,122,1
47,83,125,1
47,83,126,1
47,83,142,1
47,83,150,1
47,83,157,1
47,83,159,1
47,83,174,1
47,83,181,1
47,83,182,1
47,83,183,1
47,84,98,1
47,84,101,1
47,84,105,1
47,84,108,1
47,84,110,1
47,84,125,1
47,84,145,1
47,84,194,2
47,85,109,1
47,85,110,1
47,85,116,1
47,85,135,1
47,85,142,1
47,85,162,1
47,85,170,1
47,85,172,1
47,85,195,1
47,85,197,1
47,86,97,1
47,86,120,1
47,86,127,1
47,86,131,1
47,86,149,1
47,86,192,1
47,87,92,1
47,87,110,1
47,87,112,1
47,87,118,1
47,87,121,1
47,87,144,1
47,87,166,2
47,87,172,1
47,87,174,1
47,87,186,1
47,87,193,1
47,87,196,2
47,88,108,1
47,88,153,1
47,88,170,1
47,88,187,1
47,89,103,1
47,89,111,1
47,89,118,1
47,89,153,1
47,89,171,1
47,89,182,1
47,89,196,1
47,90,102,1
47,90,109,1
47,90,133,1
47,90,157,1
47,90,166,1
47,90,192,1
47,91,99,1
47,91,117,1
47,91,124,1
47,91,139,1
47,91,153,1
47,92,120,1
47,92,131,1
47,92,137,1
47,92,153,1
47,92,161,1
47,92,170,1
47,92,177,1
47,92,182,1
47,92,196,1
47,93,104,1
47,93,129,1
47,93,130,1
47,93,138,1
47,93,170,1
47,94,97,1
47,94,99,1
47,94,110,1
47,94,115,1
47,94,118,1
47,94,126,1
47,94,160,1
47,94,177,1
47,94,195,1
47,95,99,2
47,95,110,2
47,95,111,1
47,95,126,1
47,95,130,1
47,95,156,1
47,95,183,1
47,96,106,1
47,96,122,1
47,96,125,1
47,96,130,1
47,96,149,1
47,96,152,1
47,96,156,1
47,96,193,2
47,97,118,1
47,97,123,1
47,97,128,1
47,97,132,1
47,97,149,1
47,97,168,1
47,97,186,1
47,97,187,1
47,97,190,1
47,98,114,1
47,98,136,1
47,98,148,1
47,98,161,1
47,98,175,1
47,99,118,1
47,99,123,1
47,99,134,1
47,99,140,1
47,99,155,2
47,99,175,1
47,99,181,1
47,99,193,1
47,100,111,1
47,100,160,1
47,100,167,1
47,100,173,1
47,100,195,1
47,101,116,2
47,101,139,2
47,101,142,1
47,101,159,1
47,101,169,1
47,101,173,1
47,101,178,1
47,101,179,1
47,101,184,2
47,101,185,1
47,101,198,1
47,102,106,1
47,102,117,1
47,102,121,1
47,102,128,1
47,102,143,1
47,102,148,1
47,102,150,1
47,102,162,1
47,102,168,2
47,102,176,1
47,103,110,1
47,103,112,1
47,103,113,2
47,103,116,1
47,103,137,1
47,103,161,1
47,103,163,1
47,103,165,1
47,103,170,1
47,103,199,1
47,104,108,1
47,104,117,1
47,104,121,1
47,104,148,1
47,104,164,1
47,104,169,1
47,104,174,1
47,105,113,1
47,105,117,1
47,105,124,1
47,105,131,1
47,105,134,2
47,105,149,1
47,105,161,1
47,105,187,2
47,105,198,1
47,106,152,1
47,106,156,1
47,106,182,1
47,107,128,1
47,107,136,1
47,107,138,1
47,107,144,1
47,107,181,1
47,107,182,1
47,107,184,1
47,107,197,1
47,108,110,1
47,108,112,1
47,108,127,1
47,108,135,1
47,108,159,1
47,108,181,1
47,108,186,1
47,109,123,1
47,109,132,1
47,109,150,1
47,109,153,2
47,109,161,1
47,109,169,1
47,109,174,2
47,109,188,1
47,110,113,1
47,110,115,1
47,110,140,1
47,110,164,1
47,110,169,1
47,110,174,1
47,111,116,1
47,111,131,1
47,111,140,1
47,111,157,1
47,111,161,1
47,111,165,1
47,112,118,1
47,112,134,1
47,112,135,2
47,112,172,2
47,112,179,1
47,112,180,2
47,113,149,1
47,113,159,1
47,113,161,1
47,113,164,1
47,113,187,1
47,114,131,1
47,114,132,1
47,114,138,1
47,114,163,1
47,114,177,1
47,114,182,1
47,115,123,1
47,115,131,1
47,115,166,1
47,116,153,1
47,116,155,1
47,116,170,1
47,116,173,2
47,117,134,1
47,117,142,1
47,117,144,1
47,117,148,1
47,117,192,1
47,117,199,1
47,118,127,1
47,118,130,1
47,118,144,1
47,118,153,1
47,118,157,1
47,118,172,1
47,118,188,1
47,119,149,1
47,119,155,1
47,119,163,1
47,119,190,1
47,120,121,1
47,120,136,1
47,120,144,1
47,120,153,1
47,120,158,1
47,120,173,1
47,120,192,1
47,120,195,1
47,121,139,1
47,121,142,1
47,121,147,1
47,121,195,1
47,122,130,1
47,122,131,1
47,122,138,1
47,122,168,1
47,122,182,1
47,122,185,1
47,122,186,1
47,122,193,1
47,123,143,1
47,123,151,1
47,123,164,1
47,123,169,1
47,123,176,1
47,124,133,1
47,124,142,1
47,124,144,1
47,124,145,1
47,124,147,1
47,124,148,1
47,124,162,1
47,124,164,1
47,124,167,1
47,124,191,1
47,125,128,1
47,125,138,1
47,125,139,1
47,125,140,1
47,125,145,1
47,125,155,1
47,125,160,1
47,126,137,1
47,126,148,1
47,126,156,2
47,126,166,1
47,126,167,1
47,126,168,1
47,126,172,1
47,126,191,1
47,127,131,1
47,127,132,1
47,127,147,1
47,127,163,1
47,127,174,1
47,127,175,1
47,127,180,1
47,127,187,1
47,127,197,1
47,128,138,1
47,128,149,1
47,128,178,1
47,128,182,1
47,128,199,1
47,129,135,1
47,129,136,1
47,129,138,1
47,129,152,1
47,129,154,1
47,129,172,1
47,130,134,1
47,130,142,1
47,130,170,1
47,130,178,1
47,130,179,1
47,130,197,2
47,131,139,1
47,131,151,1
47,131,155,1
47,131,170,1
47,131,195,1
47,132,135,1
47,132,149,1
47,132,153,1
47,132,172,1
47,133,135,1
47,133,144,1
47,133,151,1
47,133,164,1
47,133,176,1
47,133,177,1
47,133,180,1
47,133,193,1
47,134,139,1
47,134,150,1
47,134,176,1
47,134,193,1
47,135,158,1
47,135,189,1
47,136,154,1
47,136,155,1
47,136,159,1
47,136,172,2
47,136,179,1
47,136,192,1
47,136,194,1
47,137,153,1
47,137,160,1
47,137,163,1
47,137,164,1
47,137,167,1
47,137,181,1
47,137,183,1
47,138,144,1
47,138,151,1
47,138,176,2
47,139,145,1
47,139,169,1
47,140,142,1
47,140,144,1
47,141,154,2
47,141,161,1
47,141,170,1
47,141,180,1
47,141,189,1
47,141,199,2
47,142,144,1
47,142,169,1
47,142,172,1
47,142,183,1
47,142,189,1
47,143,147,1
47,143,165,1
47,143,168,1
47,143,175,1
47,143,180,1
47,143,195,1
47,144,167,1
47,144,170,1
47,144,181,1
47,145,150,1
47,145,161,1
47,145,167,1
47,145,181,1
47,145,198,1
47,146,148,1
47,146,149,1
47,146,150,1
47,146,167,1
47,146,169,1
47,146,179,1
47,146,186,1
47,147,155,1
47,147,165,1
47,147,166,1
47,147,167,1
47,147,173,1
47,148,150,1
47,148,155,1
47,148,164,1
47,148,165,1
47,148,168,1
47,149,172,1
47,149,175,1
47,149,190,1
47,150,155,1
47,150,163,1
47,150,173,1
47,151,160,1
47,151,167,1
47,151,172,1
47,151,192,1
47,152,157,1
47,152,164,1
47,152,165,1
47,152,167,1
47,152,176,1
47,153,156,1
47,153,158,1
47,153,177,1
47,153,184,1
47,153,194,1
47,154,178,1
47,154,183,1
47,154,197,1
47,155,193,1
47,156,157,1
47,156,175,1
47,156,184,2
47,156,196,1
47,157,163,1
47,158,176,1
47,158,195,1
47,159,166,1
47,159,176,1
47,159,177,2
47,159,190,1
47,160,164,1
47,160,174,1
47,160,178,1
47,160,182,1
47,160,191,1
47,160,192,1
47,160,194,1
47,161,166,1
47,161,168,1
47,161,169,1
47,161,175,1
47,161,180,1
47,161,181,1
47,161,195,1
47,162,181,1
47,162,182,1
47,162,198,1
47,162,199,1
47,163,164,1
47,163,168,1
47,164,165,1
47,164,169,1
47,164,170,1
47,164,179,1
47,164,181,1
47,164,185,1
47,164,188,1
47,164,199,1
47,165,169,1
47,166,187,1
47,167,168,1
47,167,192,1
47,168,169,1
47,168,186,1
47,168,187,1
47,168,199,1
47,169,176,1
47,169,180,1
47,170,171,1
47,171,189,1
47,172,186,1
47,173,184,1
47,173,185,1
47,173,197,1
47,174,175,1
47,174,178,1
47,174,180,1
47,174,182,1
47,174,198,1
47,175,194,1
47,176,182,1
47,178,186,1
47,178,188,1
47,179,194,1
47,180,196,1
47,183,185,1
47,184,185,1
47,185,186,1
47,187,190,1
47,189,199,1
47,190,194,1
47,190,196,1
47,190,199,1
47,191,196,2
47,192,197,1
47,193,196,1
47,194,199,1
47,196,199,1
48,49,59,1
48,49,74,1
48,49,82,1
48,49,83,1
48,49,84,1
48,49,86,1
48,49,104,1
48,49,106,1
48,49,118,2
48,49,121,1
48,49,126,1
48,49,134,1
48,49,142,1
48,49,144,1
48,49,147,1
48,49,160,1
48,49,198,1
48,50,51,1
48,50,52,1
48,50,53,1
48,50,64,1
48,50,68,1
48,50,79,1
48,50,121,1
48,50,137,1
48,50,138,1
48,50,146,1
48,50,162,1
48,50,183,1
48,50,195,1
48,51,52,1
48,51,55,1
48,51,65,1
48,51,72,1
48,51,77,1
48,51,87,1
48,51,104,1
48,51,132,1
48,51,137,1
48,51,146,1
48,51,152,1
48,51,160,1
48,51,165,1
48,51,173,1
48,51,175,1
48,51,177,1
48,51,179,1
48,51,180,1
48,51,195,1
48,52,58,5
48,52,68,1
48,52,72,2
48,52,78,1
48,52,79,1
48,52,85,1
48,52,93,1
48,52,94,1
48,52,100,1
48,52,104,1
48,52,105,1
48,52,109,1
48,52,117,4
48,52,122,1
48,52,126,1
48,52,127,2
48,52,146,1
48,52,147,1
48,52,153,1
48,52,157,1
48,52,160,1
48,52,175,1
48,52,177,1
48,52,183,1
48,52,194,1
48,53,54,1
48,53,75,1
48,53,95,1
48,53,105,1
48,53,118,1
48,53,124,1
48,53,127,2
48,53,147,1
48,53,150,1
48,53,159,1
48,53,173,1
48,53,177,1
48,53,196,1
48,54,55,4
48,54,74,1
48,54,84,2
48,54,97,1
48,54,112,1
48,54,122,1
48,54,133,1
48,54,134,1
48,54,151,1
48,54,154,1
48,54,156,1
48,54,159,1
48,54,189,1
48,55,75,1
48,55,77,1
48,55,91,1
48,55,106,2
48,55,117,1
48,55,138,1
48,55,144,1
48,55,165,1
48,55,177,1
48,55,180,1
48,55,182,1
48,55,190,1
48,56,57,1
48,56,65,1
48,56,66,1
48,56,74,1
48,56,89,1
48,56,97,1
48,56,102,2
48,56,106,1
48,56,108,2
48,56,136,1
48,56,144,1
48,56,155,1
48,56,185,1
48,56,190,1
48,57,60,1
48,57,62,1
48,57,65,1
48,57,69,1
48,57,110,1
48,57,134,1
48,57,144,1
48,57,166,1
48,57,177,2
48,57,186,1
48,58,71,1
48,58,76,1
48,58,78,1
48,58,79,1
48,58,80,1
48,58,101,1
48,58,108,1
48,58,117,2
48,58,118,1
48,58,121,2
48,58,122,1
48,58,126,1
48,58,129,1
48,58,134,1
48,58,135,1
48,58,147,3
48,58,152,1
48,58,157,1
48,58,158,1
48,58,159,1
48,58,160,1
48,58,164,1
48,58,178,1
48,58,185,1
48,58,187,1
48,58,190,1
48,59,61,1
48,59,62,1
48,59,71,1
48,59,87,1
48,59,94,1
48,59,98,1
48,59,125,1
48,59,133,1
48,59,156,1
48,59,163,1
48,59,169,1
48,59,175,1
48,59,186,1
48,60,63,1
48,60,69,1
48,60,73,1
48,60,115,1
48,60,148,1
48,60,166,2
48,60,171,1
48,60,181,1
48,61,68,1
48,61,94,2
48,61,105,1
48,61,124,1
48,61,145,1
48,61,172,1
48,61,198,1
48,62,107,1
48,62,119,2
48,62,121,1
48,62,140,1
48,62,143,1
48,62,145,1
48,63,78,1
48,63,109,1
48,63,136,1
48,63,138,1
48,63,140,1
48,63,143,1
48,63,151,1
48,63,170,1
48,63,176,1
48,63,178,1
48,63,182,1
48,63,185,1
48,63,193,1
48,64,87,1
48,64,100,1
48,64,110,1
48,64,162,1
48,64,184,1
48,64,191,1
48,65,87,1
48,65,89,1
48,65,96,1
48,65,98,1
48,65,126,1
48,65,142,1
48,65,163,1
48,65,174,1
48,65,190,1
48,66,68,3
48,66,70,1
48,66,76,1
48,66,80,1
48,66,87,1
48,66,89,2
48,66,93,1
48,66,94,1
48,66,98,1
48,66,108,1
48,66,139,1
48,66,142,1
48,66,150,1
48,66,154,1
48,66,155,2
48,66,163,4
48,66,164,2
48,66,174,1
48,66,175,1
48,66,177,1
48,66,182,1
48,66,189,1
48,67,103,1
48,67,113,1
48,67,122,1
48,67,145,1
48,67,191,1
48,68,73,1
48,68,82,1
48,68,87,1
48,68,89,1
48,68,94,3
48,68,100,1
48,68,109,1
48,68,111,1
48,68,116,1
48,68,117,1
48,68,118,1
48,68,120,3
48,68,142,2
48,68,144,1
48,68,148,1
48,68,154,2
48,68,156,3
48,68,164,1
48,68,165,1
48,68,166,1
48,68,167,1
48,68,175,1
48,68,177,1
48,68,179,2
48,68,189,1
48,68,198,1
48,68,199,1
48,69,88,1
48,69,113,1
48,69,118,2
48,69,129,1
48,69,147,1
48,69,174,1
48,69,179,1
48,69,185,2
48,69,190,2
48,70,78,1
48,70,131,1
48,70,139,1
48,70,157,1
48,70,158,1
48,70,169,1
48,70,173,1
48,70,174,1
48,70,179,1
48,70,184,1
48,70,195,1
48,71,79,1
48,71,126,1
48,71,146,1
48,71,155,1
48,71,157,1
48,71,162,1
48,71,169,1
48,71,199,1
48,72,73,2
48,72,81,1
48,72,83,1
48,72,94,1
48,72,110,1
48,72,123,1
48,72,128,1
48,72,136,1
48,72,144,1
48,72,147,1
48,72,148,1
48,72,154,1
48,72,155,1
48,72,157,1
48,72,191,1
48,72,196,1
48,73,80,1
48,73,88,1
48,73,91,1
48,73,92,1
48,73,94,1
48,73,108,1
48,73,110,1
48,73,137,1
48,73,146,1
48,73,160,1
48,73,176,1
48,73,187,1
48,74,90,1
48,74,92,1
48,74,100,1
48,74,102,1
48,74,112,1
48,74,118,1
48,74,126,1
48,74,135,1
48,74,136,1
48,74,146,1
48,74,165,1
48,74,179,1
48,74,184,1
48,74,192,1
48,74,199,1
48,75,90,1
48,75,95,1
48,75,101,1
48,75,103,1
48,75,111,1
48,75,113,1
48,75,118,1
48,75,146,1
48,75,182,1
48,75,187,2
48,76,77,2
48,76,78,1
48,76,82,2
48,76,86,1
48,76,98,1
48,76,113,2
48,76,116,1
48,76,123,1
48,76,135,1
48,76,141,1
48,76,169,1
48,76,179,1
48,77,98,1
48,77,110,1
48,77,113,2
48,77,126,1
48,77,138,1
48,77,140,1
48,77,166,1
48,77,167,1
48,77,171,1
48,77,175,1
48,78,79,2
48,78,89,1
48,78,113,3
48,78,125,1
48,78,135,1
48,78,161,1
48,78,196,1
48,79,94,1
48,79,109,1
48,79,119,1
48,79,149,1
48,79,153,1
48,79,163,1
48,79,173,1
48,79,193,1
48,79,194,1
48,79,196,1
48,79,198,1
48,80,88,1
48,80,89,1
48,80,94,1
48,80,109,1
48,80,110,1
48,80,123,1
48,80,142,1
48,80,147,1
48,80,163,3
48,80,164,2
48,80,168,1
48,80,178,2
48,80,182,1
48,80,184,1
48,81,90,1
48,81,94,1
48,81,96,1
48,81,109,1
48,81,114,1
48,81,129,2
48,81,133,1
48,81,134,1
48,81,165,1
48,81,170,1
48,81,191,1
48,82,88,1
48,82,144,2
48,82,154,1
48,82,169,1
48,82,178,1
48,82,181,1
48,82,183,1
48,83,92,1
48,83,94,1
48,83,96,1
48,83,103,1
48,83,110,1
48,83,121,1
48,83,129,1
48,83,133,1
48,83,148,1
48,83,155,1
48,83,156,1
48,83,194,1
48,84,94,1
48,84,95,1
48,84,105,1
48,84,133,1
48,84,149,1
48,84,179,1
48,84,191,1
48,85,112,1
48,85,127,1
48,85,128,1
48,85,148,1
48,85,154,1
48,85,160,1
48,85,162,1
48,85,194,1
48,85,196,1
48,86,90,1
48,86,95,1
48,86,102,1
48,86,120,1
48,86,128,1
48,86,135,1
48,86,140,1
48,86,147,1
48,86,153,2
48,86,167,1
48,87,94,1
48,87,101,1
48,87,113,1
48,87,125,1
48,87,147,1
48,87,153,1
48,87,155,1
48,87,163,1
48,87,164,1
48,87,170,1
48,87,172,1
48,87,185,1
48,87,194,1
48,87,195,1
48,87,197,1
48,88,91,1
48,88,93,1
48,88,96,1
48,88,123,1
48,88,137,1
48,88,149,1
48,88,155,1
48,88,172,1
48,88,174,1
48,88,183,1
48,89,100,1
48,89,101,1
48,89,105,1
48,89,107,1
48,89,116,1
48,89,120,1
48,89,142,1
48,89,143,1
48,89,155,2
48,89,161,1
48,89,163,5
48,89,172,1
48,89,174,1
48,89,190,1
48,89,192,1
48,90,114,1
48,90,131,1
48,90,136,1
48,90,146,1
48,90,147,1
48,90,155,1
48,90,156,1
48,90,170,1
48,90,171,1
48,90,175,1
48,90,177,2
48,90,179,1
48,90,183,1
48,90,189,1
48,91,98,1
48,91,108,2
48,91,110,1
48,91,136,1
48,91,142,1
48,91,191,1
48,92,93,1
48,92,101,1
48,92,121,1
48,92,122,1
48,92,158,1
48,92,175,1
48,92,179,1
48,92,183,1
48,92,186,2
48,92,198,1
48,93,96,1
48,93,137,1
48,93,141,1
48,93,173,1
48,93,185,1
48,93,196,1
48,93,199,1
48,94,116,1
48,94,121,1
48,94,124,1
48,94,147,2
48,94,155,1
48,94,156,1
48,94,178,1
48,94,179,1
48,94,185,1
48,94,188,1
48,94,194,1
48,94,197,1
48,95,105,1
48,95,112,1
48,95,126,1
48,95,148,1
48,95,151,1
48,95,182,1
48,96,101,1
48,96,106,1
48,96,112,1
48,96,149,1
48,96,171,1
48,96,180,1
48,96,184,1
48,96,189,1
48,96,199,1
48,97,99,2
48,97,108,1
48,97,133,1
48,97,138,2
48,97,147,2
48,97,165,1
48,97,175,1
48,97,177,1
48,97,187,2
48,97,192,1
48,98,110,1
48,98,115,1
48,98,122,1
48,98,136,1
48,98,153,1
48,98,154,1
48,98,157,1
48,98,164,1
48,98,198,1
48,99,102,1
48,99,117,1
48,99,127,1
48,99,139,1
48,99,147,2
48,99,154,1
48,99,165,1
48,99,175,1
48,99,177,2
48,99,188,1
48,100,120,1
48,100,134,1
48,100,139,1
48,100,147,1
48,100,155,1
48,100,164,1
48,100,185,1
48,100,189,1
48,100,190,1
48,101,105,1
48,101,129,1
48,101,134,1
48,101,175,1
48,101,183,1
48,101,189,1
48,101,195,1
48,102,108,1
48,102,112,1
48,102,136,1
48,102,160,1
48,102,173,1
48,102,175,1
48,103,106,1
48,103,125,1
48,103,127,1
48,103,130,1
48,103,145,1
48,103,148,1
48,103,149,1
48,103,191,1
48,104,105,1
48,104,125,1
48,104,133,1
48,104,148,2
48,104,154,1
48,104,162,1
48,104,173,1
48,104,175,1
48,104,177,1
48,104,178,1
48,105,107,1
48,105,127,1
48,105,137,1
48,105,139,1
48,105,149,1
48,105,150,1
48,105,154,1
48,105,155,1
48,105,167,1
48,105,191,1
48,106,116,1
48,106,124,1
48,106,134,1
48,106,157,1
48,106,194,1
48,107,120,1
48,107,135,1
48,107,142,1
48,107,166,1
48,107,175,1
48,108,115,1
48,108,117,1
48,108,120,2
48,108,127,1
48,108,129,1
48,108,130,1
48,108,147,1
48,108,154,1
48,108,161,1
48,108,174,1
48,108,175,1
48,109,117,1
48,109,127,1
48,109,154,1
48,109,190,1
48,109,194,1
48,109,195,1
48,110,119,1
48,110,122,1
48,110,159,1
48,110,172,1
48,110,176,1
48,110,185,1
48,110,187,1
48,110,190,1
48,111,133,1
48,111,170,1
48,111,189,1
48,112,134,1
48,112,136,1
48,112,188,1
48,112,189,1
48,113,124,1
48,113,131,1
48,113,186,1
48,113,196,1
48,114,126,1
48,114,137,1
48,114,149,1
48,114,174,2
48,114,176,1
48,115,130,1
48,115,134,1
48,115,146,1
48,115,147,1
48,115,185,1
48,116,121,1
48,116,145,1
48,116,147,1
48,116,186,1
48,117,130,1
48,117,131,1
48,117,140,1
48,117,151,1
48,117,164,1
48,117,165,1
48,117,170,1
48,117,175,1
48,117,177,1
48,117,189,1
48,117,197,1
48,118,141,1
48,118,149,1
48,118,186,1
48,118,187,1
48,118,197,1
48,119,121,1
48,119,123,1
48,119,139,1
48,119,145,1
48,119,154,1
48,119,168,1
48,119,182,1
48,119,185,1
48,119,196,1
48,119,197,1
48,120,127,1
48,120,147,1
48,120,166,1
48,120,186,1
48,121,136,1
48,121,138,1
48,121,152,1
48,121,163,1
48,121,168,1
48,121,169,1
48,121,179,1
48,121,194,1
48,122,126,1
48,122,127,1
48,122,140,1
48,122,148,1
48,122,150,1
48,122,172,1
48,122,175,1
48,122,196,1
48,123,129,1
48,123,131,1
48,123,134,1
48,123,145,1
48,123,153,1
48,123,161,1
48,123,162,1
48,123,187,1
48,124,133,1
48,124,135,1
48,124,146,1
48,124,152,1
48,124,167,1
48,124,179,1
48,124,190,1
48,125,127,1
48,125,178,2
48,126,129,1
48,126,132,1
48,126,137,1
48,126,138,1
48,126,147,3
48,126,155,1
48,126,175,1
48,126,177,1
48,126,180,1
48,126,181,1
48,126,191,1
48,126,194,1
48,127,143,1
48,127,147,1
48,127,154,1
48,127,174,2
48,127,177,1
48,128,164,1
48,128,170,1
48,129,152,1
48,129,171,1
48,130,132,1
48,130,148,1
48,130,166,1
48,130,191,1
48,131,133,1
48,131,144,1
48,131,173,1
48,131,175,1
48,131,192,1
48,132,141,1
48,132,142,1
48,132,163,1
48,133,154,1
48,133,157,1
48,133,164,1
48,133,188,1
48,133,192,1
48,134,142,1
48,134,149,1
48,134,165,1
48,134,174,1
48,134,175,1
48,134,192,1
48,134,193,1
48,135,143,1
48,135,156,1
48,135,163,1
48,135,165,1
48,135,190,1
48,135,193,1
48,136,137,2
48,136,138,1
48,136,149,3
48,136,152,1
48,136,162,1
48,136,179,1
48,136,198,1
48,137,150,1
48,137,151,1
48,137,157,2
48,137,160,1
48,137,165,1
48,137,170,1
48,138,152,1
48,138,155,1
48,138,163,1
48,138,166,1
48,138,171,1
48,138,173,1
48,138,179,1
48,138,186,1
48,138,187,1
48,138,192,1
48,139,142,1
48,139,158,1
48,139,175,1
48,139,177,1
48,139,179,1
48,139,182,1
48,139,186,1
48,139,189,1
48,140,164,1
48,140,188,1
48,140,197,1
48,141,145,1
48,141,149,1
48,141,152,1
48,141,160,1
48,141,164,1
48,141,178,2
48,142,143,1
48,142,146,1
48,142,147,1
48,142,163,1
48,142,167,1
48,142,177,1
48,142,195,1
48,143,153,1
48,143,155,1
48,143,157,2
48,143,161,1
48,143,168,1
48,143,171,1
48,143,177,2
48,143,189,1
48,143,190,1
48,143,191,1
48,144,147,1
48,144,149,1
48,144,157,1
48,144,168,1
48,144,176,1
48,144,187,1
48,145,166,1
48,145,175,1
48,146,155,1
48,147,148,1
48,147,155,3
48,147,159,1
48,147,177,3
48,147,184,1
48,147,199,2
48,148,149,1
48,148,158,1
48,148,165,1
48,149,170,1
48,149,171,1
48,149,180,1
48,150,160,1
48,150,164,1
48,150,166,1
48,150,167,1
48,150,174,1
48,150,190,2
48,150,194,3
48,151,155,1
48,151,167,1
48,151,169,1
48,151,171,1
48,151,184,1
48,151,189,1
48,151,193,1
48,151,194,1
48,151,199,1
48,152,154,1
48,152,162,1
48,152,175,1
48,152,196,1
48,153,196,1
48,154,155,2
48,154,156,2
48,154,163,1
48,154,168,1
48,154,175,1
48,154,177,1
48,154,191,1
48,154,195,1
48,155,156,2
48,155,158,1
48,155,163,3
48,155,171,1
48,155,177,1
48,155,178,1
48,155,179,1
48,155,191,2
48,155,192,2
48,155,198,2
48,156,160,2
48,156,183,1
48,156,190,1
48,156,193,1
48,156,198,2
48,157,158,1
48,157,177,1
48,158,162,2
48,158,163,1
48,158,165,1
48,158,166,1
48,158,167,1
48,158,190,1
48,158,196,1
48,159,167,1
48,159,181,1
48,159,198,1
48,160,167,1
48,160,186,1
48,160,196,1
48,160,198,1
48,161,175,1
48,162,168,1
48,162,178,1
48,162,198,1
48,163,165,1
48,163,166,1
48,163,169,1
48,163,177,1
48,163,182,1
48,163,193,1
48,163,195,1
48,164,174,1
48,164,177,1
48,165,172,1
48,165,175,1
48,165,178,1
48,167,188,1
48,167,196,2
48,168,171,1
48,168,177,1
48,170,178,1
48,171,172,1
48,171,190,1
48,172,177,2
48,172,190,1
48,172,197,1
48,173,175,1
48,173,186,1
48,173,195,1
48,174,178,2
48,175,177,4
48,175,179,1
48,175,185,1
48,175,198,1
48,175,199,3
48,177,192,1
48,177,193,1
48,177,198,1
48,178,180,1
48,178,187,1
48,178,191,1
48,178,192,1
48,179,199,2
48,180,183,1
48,180,186,1
48,182,183,1
48,182,187,1
48,182,196,1
48,183,197,2
48,184,198,1
48,185,187,1
48,185,190,1
48,185,195,1
48,185,197,1
48,186,193,1
48,186,198,1
48,188,192,1
48,188,195,1
48,190,195,1
48,191,192,2
48,193,197,1
48,195,198,1
48,195,199,1
48,196,197,1
48,196,198,1
49,50,53,1
49,50,62,1
49,50,70,1
49,50,83,1
49,50,95,1
49,50,111,1
49,50,123,1
49,50,134,1
49,50,141,1
49,51,52,1
49,51,69,1
49,51,82,1
49,51,95,1
49,51,114,1
49,51,126,1
49,51,155,1
49,51,174,1
49,51,180,1
49,51,186,1
49,51,195,1
49,51,197,1
49,52,64,1
49,52,78,1
49,52,79,1
49,52,82,1
49,52,115,1
49,52,121,1
49,52,122,1
49,52,124,1
49,52,144,1
49,52,160,1
49,52,172,1
49,52,184,1
49,52,185,1
49,53,69,1
49,53,72,1
49,53,78,1
49,53,96,1
49,53,100,1
49,53,109,1
49,53,112,1
49,53,117,1
49,53,123,1
49,53,146,1
49,53,157,1
49,53,180,1
49,53,196,1
49,53,197,1
49,54,67,1
49,54,71,1
49,54,101,1
49,54,102,1
49,54,120,1
49,54,122,1
49,54,153,1
49,54,159,1
49,54,160,1
49,54,161,1
49,54,174,1
49,54,188,1
49,54,198,1
49,55,58,1
49,55,72,1
49,55,76,1
49,55,81,1
49,55,82,1
49,55,93,1
49,55,104,1
49,55,150,1
49,55,151,1
49,55,171,1
49,55,177,1
49,55,198,1
49,56,69,1
49,56,78,1
49,56,79,1
49,56,81,1
49,56,94,1
49,56,96,1
49,56,100,1
49,56,111,1
49,56,121,1
49,56,132,1
49,56,165,1
49,56,176,1
49,56,177,1
49,57,61,1
49,57,66,1
49,57,81,1
49,57,82,1
49,57,84,1
49,57,91,1
49,57,111,1
49,57,114,1
49,57,115,1
49,57,124,1
49,57,135,1
49,57,137,1
49,57,149,1
49,57,158,1
49,57,175,1
49,57,188,1
49,58,62,1
49,58,71,1
49,58,77,1
49,58,113,1
49,58,128,1
49,58,134,1
